rank,tier,tier_reason,canonical_id,shelf_mark,institution_group,collection,ktiv_known,ktiv_ready,ktiv_manifest_url,ktiv_search_url
14824,2,likely open on KTIV (downloads succeeded historically),Cincinnati_HUC_1165,HUC 1165,Cincinnati_HUC,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,HUC%201165&searchType=METADATA&ftsMethod=0&searchName=regular"
14825,2,likely open on KTIV (downloads succeeded historically),Frankfurt_57,Frankfurt 57,Frankfurt,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Frankfurt%2057&searchType=METADATA&ftsMethod=0&searchName=regular"
14826,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_4684_1,BL OR 4684.1,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%204684.1&searchType=METADATA&ftsMethod=0&searchName=regular"
14827,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VI_C_5,AIU VI.C.5,Paris_AIU,Cairo Genizah,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,AIU%20VI.C.5&searchType=METADATA&ftsMethod=0&searchName=regular"
14828,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VII_A_11_12,AIU VII.A.11–12,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,AIU%20VII.A.11%E2%80%9312&searchType=METADATA&ftsMethod=0&searchName=regular"
14829,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VII_E_34,AIU VII.E.34,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,AIU%20VII.E.34&searchType=METADATA&ftsMethod=0&searchName=regular"
14830,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_3,Budapest MTA: 3,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%203&searchType=METADATA&ftsMethod=0&searchName=regular"
14831,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_33A,Budapest MTA: 33A,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%2033A&searchType=METADATA&ftsMethod=0&searchName=regular"
14832,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_352,Budapest MTA: 352,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20352&searchType=METADATA&ftsMethod=0&searchName=regular"
14833,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_455_456,Budapest MTA: 455 456,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20455%20456&searchType=METADATA&ftsMethod=0&searchName=regular"
14834,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_61,Budapest MTA: 61,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%2061&searchType=METADATA&ftsMethod=0&searchName=regular"
14835,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VI_31_1,"Moss. VI,31.1",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VI%2C31.1&searchType=METADATA&ftsMethod=0&searchName=regular"
14836,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10123_6_7,BL OR 10123.6–7,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010123.6%E2%80%937&searchType=METADATA&ftsMethod=0&searchName=regular"
14837,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10234_1_7,BL OR 10234.1–7,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010234.1%E2%80%937&searchType=METADATA&ftsMethod=0&searchName=regular"
14838,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10590_8,BL OR 10590.8,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010590.8&searchType=METADATA&ftsMethod=0&searchName=regular"
14839,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_5554B_20,BL OR 5554B.20,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%205554B.20&searchType=METADATA&ftsMethod=0&searchName=regular"
14840,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VIII_E_19,Paris AIU: VIII.E.19,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Paris%20AIU%3A%20VIII.E.19&searchType=METADATA&ftsMethod=0&searchName=regular"
14841,2,likely open on KTIV (downloads succeeded historically),Philadelphia_CAJS_Halper_439,Philadelphia Penn CAJS: Halper 439,Philadelphia_CAJS,Dropsie College,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Philadelphia%20Penn%20CAJS%3A%20Halper%20439&searchType=METADATA&ftsMethod=0&searchName=regular"
14842,2,likely open on KTIV (downloads succeeded historically),Philadelphia_CAJS_Halper_440,Philadelphia Penn CAJS: Halper 440,Philadelphia_CAJS,Dropsie College,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Philadelphia%20Penn%20CAJS%3A%20Halper%20440&searchType=METADATA&ftsMethod=0&searchName=regular"
14843,2,likely open on KTIV (downloads succeeded historically),Utah_UU_1630,UU 1630,Utah,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,UU%201630&searchType=METADATA&ftsMethod=0&searchName=regular"
14844,2,likely open on KTIV (downloads succeeded historically),Utah_UU_886,UU 886,Utah,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,UU%20886&searchType=METADATA&ftsMethod=0&searchName=regular"
14845,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_382,Budapest MTA: 382,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20382&searchType=METADATA&ftsMethod=0&searchName=regular"
14846,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_453,Budapest MTA: 453,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20453&searchType=METADATA&ftsMethod=0&searchName=regular"
14847,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_52,Budapest MTA: 52,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%2052&searchType=METADATA&ftsMethod=0&searchName=regular"
14848,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_AS_12,Budapest MTA: AS 12,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20AS%2012&searchType=METADATA&ftsMethod=0&searchName=regular"
14849,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_Kaufmann_GEN_45_bis,"Library of the Hungarian Academy of Sciences, Budapest, Hungary Ms. Kaufmann GEN 45 bis",Budapest_MTA,David Kaufmann,True,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Library%20of%20the%20Hungarian%20Academy%20of%20Sciences%2C%20Budapest%2C%20Hungary%20Ms.%20Kaufmann%20GEN%2045%20bis&searchType=METADATA&ftsMethod=0&searchName=regular"
14850,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_DK_248,DK 248,Budapest_MTA,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,DK%20248&searchType=METADATA&ftsMethod=0&searchName=regular"
14851,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_II_120_3,"Moss. II,120.3",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20II%2C120.3&searchType=METADATA&ftsMethod=0&searchName=regular"
14852,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_IV_130_2,"Moss. IV,130.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20IV%2C130.2&searchType=METADATA&ftsMethod=0&searchName=regular"
14853,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_IXa_2_30,"Moss. IXa,2.30",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20IXa%2C2.30&searchType=METADATA&ftsMethod=0&searchName=regular"
14854,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VIII_98_2,"Moss. VIII,98.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VIII%2C98.2&searchType=METADATA&ftsMethod=0&searchName=regular"
14855,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_125_2,"Moss. VII,125.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C125.2&searchType=METADATA&ftsMethod=0&searchName=regular"
14856,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_V_371,"Moss. V,371",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20V%2C371&searchType=METADATA&ftsMethod=0&searchName=regular"
14857,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_X_116,"Moss. X,116",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20X%2C116&searchType=METADATA&ftsMethod=0&searchName=regular"
14858,2,likely open on KTIV (downloads succeeded historically),Cincinnati_HUC_1004,HUC 1004,Cincinnati_HUC,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,HUC%201004&searchType=METADATA&ftsMethod=0&searchName=regular"
14859,2,likely open on KTIV (downloads succeeded historically),Jerusalem_NLI_577_5_19,Jerusalem NLI: 577.5/19,Jerusalem_NLI,Jerusalem NLI,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Jerusalem%20NLI%3A%20577.5%2F19&searchType=METADATA&ftsMethod=0&searchName=regular"
14860,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10112B_23,BL OR 10112B.23,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010112B.23&searchType=METADATA&ftsMethod=0&searchName=regular"
14861,2,likely open on KTIV (downloads succeeded historically),London_BL_Or_10578E_13,BL OR 10578E.13,London_BL,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,BL%20OR%2010578E.13&searchType=METADATA&ftsMethod=0&searchName=regular"
14862,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VIII_E_11_12,AIU VIII.E.11–12,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,AIU%20VIII.E.11%E2%80%9312&searchType=METADATA&ftsMethod=0&searchName=regular"
14863,2,likely open on KTIV (downloads succeeded historically),Paris_BNF_3381_17,Paris Institut: 3381/17,Paris_BNF,Paris Institut,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Paris%20Institut%3A%203381%2F17&searchType=METADATA&ftsMethod=0&searchName=regular"
14864,2,likely open on KTIV (downloads succeeded historically),Strasbourg_4028_25_4028_26,Strasbourg: 4028/25 4028/26,Strasbourg,Strasbourg,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Strasbourg%3A%204028%2F25%204028%2F26&searchType=METADATA&ftsMethod=0&searchName=regular"
14865,2,likely open on KTIV (downloads succeeded historically),Utah_UU_1397,UU 1397,Utah,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,UU%201397&searchType=METADATA&ftsMethod=0&searchName=regular"
14866,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_447,Budapest MTA: 447,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%20447&searchType=METADATA&ftsMethod=0&searchName=regular"
14867,2,likely open on KTIV (downloads succeeded historically),Budapest_MTA_80,Budapest MTA: 80,Budapest_MTA,Budapest MTA,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Budapest%20MTA%3A%2080&searchType=METADATA&ftsMethod=0&searchName=regular"
14868,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_IV_144_2,"Moss. IV,144.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20IV%2C144.2&searchType=METADATA&ftsMethod=0&searchName=regular"
14869,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_IXa_3_9,"Moss. IXa,3.9",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20IXa%2C3.9&searchType=METADATA&ftsMethod=0&searchName=regular"
14870,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_122_3,"Moss. VII,122.3",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C122.3&searchType=METADATA&ftsMethod=0&searchName=regular"
14871,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_VII_33_2,"Moss. VII,33.2",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20VII%2C33.2&searchType=METADATA&ftsMethod=0&searchName=regular"
14872,2,likely open on KTIV (downloads succeeded historically),Cambridge_Mosseri_Va_12,"Moss. Va,12",Cambridge_Mosseri,,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Moss.%20Va%2C12&searchType=METADATA&ftsMethod=0&searchName=regular"
14873,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_VII_D_94,AIU VII.D.94,Paris_AIU,Cairo Genizah,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,AIU%20VII.D.94&searchType=METADATA&ftsMethod=0&searchName=regular"
14874,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_II_A_60,Paris AIU: II.A.60,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Paris%20AIU%3A%20II.A.60&searchType=METADATA&ftsMethod=0&searchName=regular"
14875,2,likely open on KTIV (downloads succeeded historically),Paris_AIU_IX_A_7,Paris AIU: IX.A.7,Paris_AIU,Paris AIU,False,False,,"https://www.nli.org.il/en/discover/manuscripts/hebrew-manuscripts/searchresultspage?projectName=MANUSCRIPTS#q=lsr01,contains,all;any,contains,Paris%20AIU%3A%20IX.A.7&searchType=METADATA&ftsMethod=0&searchName=regular"
